capacity,lat,lon,name,short_name,station_id,empytCount_0,empytCount_1,empytCount_2,empytCount_3,empytCount_4,empytCount_5,empytCount_6,empytCount_7,empytCount_8,empytCount_9,empytCount_10,empytCount_11,empytCount_12,empytCount_13,empytCount_14,empytCount_15,empytCount_16,empytCount_17,empytCount_18,empytCount_19,empytCount_20,empytCount_21,empytCount_22,empytCount_23
36,40.73047747,-73.99906065,Sullivan St & Washington Sq,5721.01,336,0.0,0.0,3.0,2.0,3.0,41.0,34.0,1.0,12.0,11.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
37,40.70379920000001,-74.00838676,Old Slip & Front St,4993.12,337,81.0,62.0,12.0,0.0,49.0,136.0,18.0,15.0,12.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,21.0,137.0,25.0
24,40.72580614,-73.97422494,Avenue D & E 12 St,5575.08,339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,2.0,33.0,26.0,23.0,23.0,7.0,0.0,0.0,0.0
27,40.71269042,-73.98776323,Madison St & Clinton St,5190.07,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,5.0,38.0,20.0,25.0,12.0,2.0,11.0,0.0,0.0
19,40.71782143,-73.97628939,Stanton St & Mangin St,5326.06,341,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,25.0,5.0,15.0,43.0,13.0,12.0,5.0,5.0,0.0,0.0
29,40.71739973,-73.98016555,Columbia St & Rivington St,5365.02,342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,22.0,20.0,24.0,28.0,40.0,25.0,5.0,2.0,0.0,0.0
23,40.69794,-73.96986848,Clinton Ave & Flushing Ave,4762.04,343,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
23,40.6851443,-73.95380904,Monroe St & Bedford Ave,4368.05,344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,2.0,17.0,12.0,10.0,12.0,5.0,0.0,0.0,0.0
35,40.73649403,-73.99704374,W 13 St & 6 Ave,5989.01,345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,40.73652889,-74.00618026,Bank St & Hudson St,5922.08,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,43.0,34.0,12.0,10.0,24.0,23.0,8.0,6.0,3.0,0.0,0.0
35,40.728846,-74.00859100000002,Greenwich St & W Houston St,5730.08,347,7.0,3.0,13.0,26.0,35.0,12.0,36.0,19.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,12.0
23,40.71850211,-73.98329859,Rivington St & Ridge St,5406.02,349,0.0,4.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,43.0,87.0,35.0,60.0,47.0,18.0,23.0,19.0,5.0,7.0,0.0
28,40.71559509,-73.9870295,Clinton St & Grand St,5303.06,350,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,26.0,33.0,21.0,31.0,14.0,1.0,2.0,0.0,0.0,1.0
39,40.70530954,-74.00612572,Front St & Maiden Ln,5024.08,351,7.0,14.0,10.0,10.0,1.0,53.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,7.0,14.0,53.0
27,40.68539567,-73.97431458,S Portland Ave & Hanson Pl,4354.05,353,0.0,0.0,0.0,1.0,2.0,11.0,18.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0
23,40.69363137,-73.96223558,Emerson Pl & Myrtle Ave,4683.02,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0
43,40.71602118,-73.99974372,Bayard St & Baxter St,5351.03,355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
23,40.71622644,-73.98261206,Bialystoker Pl & Delancey St,5335.03,356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,30.0,64.0,46.0,20.0,9.0,12.0,20.0,6.0,0.0,0.0
27,40.73261787,-73.99158043,E 11 St & Broadway,5829.12,357,4.0,20.0,72.0,18.0,13.0,38.0,34.0,0.0,0.0,13.0,0.0,3.0,14.0,6.0,5.0,3.0,6.0,6.0,1.0,4.0,2.0,7.0,3.0,1.0
36,40.73291553,-74.00711384,Christopher St & Greenwich St,5847.01,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,22.0,17.0,12.0,10.0,3.0,11.0,0.0,1.0,0.0,0.0,0.0
53,40.75510267,-73.97498696,E 47 St & Park Ave,6584.12,359,48.0,47.0,80.0,64.0,33.0,30.0,53.0,33.0,26.0,15.0,12.0,9.0,12.0,5.0,6.0,6.0,1.0,3.0,3.0,0.0,0.0,4.0,40.0,32.0
39,40.70717936,-74.00887308,William St & Pine St,5065.12,360,17.0,19.0,26.0,0.0,1.0,1.0,27.0,0.0,0.0,0.0,12.0,12.0,6.0,0.0,1.0,6.0,5.0,6.0,5.0,6.0,1.0,3.0,29.0,16.0
43,40.71605866,-73.99190759,Allen St & Hester St,5342.10,361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,28.0,35.0,18.0,31.0,11.0,18.0,12.0,6.0,3.0,2.0
57,40.75172632,-73.98753523,Broadway & W 37 St,6441.02,362,110.0,41.0,82.0,77.0,49.0,65.0,0.0,141.0,98.0,11.0,34.0,14.0,24.0,5.0,1.0,14.0,0.0,7.0,3.0,3.0,4.0,8.0,30.0,40.0
49,40.70834698,-74.01713445,West Thames St,5114.06,363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,3.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0
27,40.68900443,-73.96023854,Lafayette Ave & Classon Ave,4452.01,364,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,17.0,11.0,10.0,9.0,8.0,11.0,11.0,8.0,1.0,0.0
31,40.68223166,-73.9614583,Fulton St & Grand Ave,4263.10,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,6.0,1.0,8.0,21.0,0.0,5.0,16.0,0.0,0.0
33,40.693261,-73.968896,Clinton Ave & Myrtle Ave,4651.02,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,33.0,49.0,12.0,14.0,2.0,4.0,2.0,13.0,1.0,0.0,0.0
39,40.73038599,-74.00214988,Carmine St & 6 Ave,5763.03,368,0.0,0.0,0.0,0.0,3.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
35,40.73224119,-74.00026394,Washington Pl & 6 Ave,5838.09,369,0.0,0.0,0.0,0.0,1.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,25.0,17.0,7.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0
27,40.694546087246025,-73.95801365375519,Franklin Ave & Myrtle Ave,4715.01,372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
19,40.69331716,-73.95381995,Willoughby Ave & Walworth St,4634.02,373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,40.70862144,-74.00722156,John St & William St,5065.04,376,24.0,16.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,26.0,2.0,0.0,2.0,10.0,8.0,0.0,5.0,2.0,0.0,0.0,13.0,23.0,15.0
45,40.72243797,-74.00566443,6 Ave & Canal St,5500.07,377,25.0,15.0,9.0,26.0,9.0,45.0,12.0,0.0,29.0,165.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,22.0
42,40.749156,-73.9916,W 31 St & 7 Ave,6331.01,379,0.0,13.0,14.0,1.0,5.0,3.0,6.0,0.0,1.0,16.0,12.0,23.0,26.0,25.0,31.0,16.0,16.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0
39,40.73401143,-74.00293877,W 4 St & 7 Ave S,5880.02,380,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,23.0,18.0,20.0,6.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0
36,40.73492695,-73.99200509,University Pl & E 14 St,5905.11,382,11.0,11.0,30.0,44.0,59.0,47.0,74.0,7.0,26.0,3.0,0.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
39,40.735238,-74.000271,Greenwich Ave & Charles St,5914.08,383,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,14.0,20.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0
43,40.71494807,-74.00234482,Centre St & Worth St,5279.03,386,10.0,7.0,29.0,15.0,0.0,12.0,68.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,17.0,27.0
39,40.71273266,-74.0046073,Centre St & Chambers St,5207.01,387,23.0,6.0,16.0,27.0,24.0,62.0,8.0,42.0,0.0,17.0,12.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,12.0
35,40.749717753,-74.002950346,W 26 St & 10 Ave,6382.05,388,15.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,1.0,7.0,16.0,19.0
27,40.71044554,-73.96525063,Broadway & Berry St,5164.04,389,0.0,0.0,0.0,0.0,0.0,5.0,8.0,20.0,0.0,0.0,0.0,0.0,6.0,64.0,30.0,22.0,11.0,13.0,12.0,0.0,13.0,4.0,1.0,1.0
31,40.69221589,-73.9842844,Duffield St & Willoughby St,4596.05,390,8.0,4.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0
31,40.69760127,-73.99344559,Clark St & Henry St,4789.03,391,8.0,6.0,17.0,17.0,21.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,10.0,12.0,16.0,19.0,18.0,23.0,15.0,13.0,8.0,3.0,7.0,10.0
35,40.695065,-73.987167,Jay St & Tech Pl,4710.06,392,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,40.72299208,-73.97995466,E 5 St & Avenue C,5545.04,393,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,42.0,46.0,50.0,43.0,25.0,10.0,9.0,6.0,1.0,0.0,2.0
32,40.72521311,-73.97768752,E 9 St & Avenue C,5616.01,394,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,23.0,36.0,25.0,32.0,18.0,11.0,5.0,2.0,0.0,0.0
25,40.680342423,-73.9557689392,Lefferts Pl & Franklin Ave,4222.02,396,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,36.0,6.0,5.0,1.0,7.0,16.0,3.0,9.0
27,40.68415748,-73.96922273,Fulton St & Clermont Ave,4386.05,397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.0,4.0,18.0,3.0,22.0,10.0,7.0,4.0,0.0,0.0
31,40.69165183,-73.99997859999998,Atlantic Ave & Furman St,4614.04,398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
27,40.68851534,-73.9647628,Lafayette Ave & St James Pl,4494.04,399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,3.0,8.0,0.0,5.0,0.0,5.0,0.0,0.0
15,40.71926081,-73.98178024,Pitt St & Stanton St,5406.04,400,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,54.0,27.0,85.0,17.0,50.0,18.0,30.0,19.0,4.0,0.0,0.0
42,40.72019576,-73.98997825,Allen St & Rivington St,5414.06,401,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,29.0,22.0,14.0,24.0,12.0,14.0,11.0,8.0,12.0,1.0
39,40.74034320000001,-73.98955109,Broadway & E 22 St,6098.07,402,38.0,47.0,51.0,81.0,44.0,56.0,71.0,78.0,8.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,33.0
31,40.72502876,-73.99069656,E 2 St & 2 Ave,5593.02,403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,16.0,11.0,5.0,0.0,1.0,3.0,1.0,3.0,0.0
40,40.739323,-74.008119,Washington St & Gansevoort St,6039.06,405,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,2.0
34,40.69512845,-73.99595065,Hicks St & Montague St,4645.09,406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,17.0,15.0,18.0,11.0,1.0,7.0,3.0,3.0,0.0,1.0,0.0
37,40.700469,-73.991454,Henry St & Poplar St,4861.04,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
23,40.71076228,-73.99400398,Market St & Cherry St,5198.04,408,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,16.0,20.0,6.0,7.0,3.0,0.0,0.0,0.0,0.0
19,40.6906495,-73.95643107,DeKalb Ave & Skillman St,4528.05,409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,14.0,10.0,15.0,8.0,15.0,6.0,0.0,2.0,1.0
35,40.72066442,-73.98517977,Suffolk St & Stanton St,5445.02,410,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,38.0,46.0,31.0,33.0,27.0,20.0,5.0,8.0,2.0,0.0,0.0
23,40.72228087,-73.97668709,E 6 St & Avenue D,5506.14,411,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,35.0,29.0,37.0,60.0,23.0,26.0,22.0,4.0,4.0,6.0,0.0
29,40.71581550000001,-73.99422366,Forsyth St & Canal St,5270.07,412,11.0,2.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,10.0,7.0,11.0,5.0,1.0,5.0,5.0,19.0,11.0
24,40.70281858,-73.98765762,Pearl St & Anchorage Pl,4936.12,414,17.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0
42,40.7047177,-74.00926027,Pearl St & Hanover Square,4993.02,415,23.0,11.0,24.0,0.0,0.0,28.0,0.0,0.0,25.0,0.0,0.0,20.0,0.0,6.0,2.0,12.0,2.0,1.0,1.0,0.0,0.0,0.0,10.0,25.0
31,40.68753406,-73.97265183,Cumberland St & Lafayette Ave,4428.02,416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,16.0,29.0,23.0,23.0,22.0,0.0,0.0,2.0,7.0,1.0,0.0
23,40.71291224,-74.01020234,Barclay St & Church St,5216.04,417,11.0,15.0,3.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,2.0
23,40.70224,-73.982578,Front St & Gold St,4927.04,418,24.0,8.0,19.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0
23,40.69580705,-73.97355569,Carlton Ave & Park Ave,4732.04,419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,1.0,11.0,3.0,7.0,0.0,3.0,0.0,0.0
23,40.68764484,-73.96968902,Clermont Ave & Lafayette Ave,4461.01,420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,36.0,55.0,16.0,48.0,18.0,5.0,24.0,18.0,2.0,10.0,0.0
19,40.69573398,-73.97129668,Clermont Ave & Park Ave,4692.01,421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,9.0,14.0,2.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
55,40.770513,-73.988038,W 59 St & 10 Ave,7023.04,422,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,11.0,14.0,6.0,23.0,14.0,30.0,14.0,11.0,11.0,2.0
27,40.76584941,-73.98690506,W 54 St & 9 Ave,6920.03,423,8.0,20.0,28.0,3.0,56.0,32.0,26.0,43.0,0.0,2.0,14.0,10.0,15.0,28.0,56.0,27.0,33.0,12.0,27.0,16.0,16.0,6.0,13.0,7.0
29,40.71754834,-74.01322069,West St & Chambers St,5329.03,426,10.0,15.0,5.0,5.0,7.0,4.0,25.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0
47,40.701907,-74.013942,Bus Slip & State St,4889.06,427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
31,40.72621788,-73.98379855,E 7 St & Avenue A,5626.07,432,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,32.0,26.0,18.0,17.0,27.0,18.0,11.0,10.0,6.0,1.0,0.0
47,40.74173969,-73.99415556,W 21 St & 6 Ave,6140.05,435,28.0,38.0,39.0,51.0,18.0,42.0,10.0,6.0,13.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,21.0
27,40.68216564,-73.95399026,Hancock St & Bedford Ave,4255.05,436,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,21.0,0.0,6.0,13.0,9.0,5.0,3.0,4.0,0.0
24,40.6809833854,-73.9500479759,Macon St & Nostrand Ave,4214.03,437,26.0,22.0,29.0,9.0,18.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,40.72779126,-73.98564945,St Marks Pl & 1 Ave,5626.13,438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,241.0,27.0,22.0,24.0,19.0,23.0,11.0,9.0,6.0,0.0,0.0
39,40.7262807,-73.98978041,E 4 St & 2 Ave,5593.04,439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,33.0,27.0,22.0,12.0,8.0,5.0,7.0,1.0,3.0,0.0,0.0
32,40.75255434,-73.97282625,E 45 St & 3 Ave,6464.08,440,74.0,65.0,56.0,66.0,48.0,14.0,90.0,27.0,23.0,7.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,11.0,0.0,0.0,3.0,21.0,35.0,52.0
35,40.756014,-73.967416,E 52 St & 2 Ave,6575.06,441,18.0,25.0,49.0,94.0,27.0,61.0,77.0,46.0,37.0,0.0,15.0,23.0,19.0,10.0,20.0,5.0,21.0,3.0,13.0,15.0,8.0,12.0,18.0,26.0
51,40.746647,-73.993915,W 27 St & 7 Ave,6247.06,442,25.0,30.0,33.0,63.0,29.0,4.0,38.0,40.0,1.0,19.0,16.0,7.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,14.0,12.0
23,40.70853074,-73.96408963,Bedford Ave & S 9 St,5093.01,443,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,48.0,19.0,19.0,18.0,8.0,21.0,22.0,0.0,0.0,0.0
39,40.74487634,-73.99529885,W 24 St & 7 Ave,6257.03,446,15.0,33.0,28.0,17.0,11.0,14.0,31.0,0.0,5.0,14.0,4.0,8.0,9.0,5.0,3.0,0.0,2.0,3.0,3.0,1.0,3.0,6.0,8.0,31.0
23,40.76370739,-73.9851615,8 Ave & W 52 St,6816.07,447,26.0,18.0,39.0,38.0,39.0,35.0,33.0,30.0,11.0,7.0,26.0,12.0,30.0,22.0,20.0,15.0,14.0,13.0,19.0,10.0,24.0,16.0,21.0,25.0
31,40.75660359,-73.9979009,W 37 St & 10 Ave,6611.02,448,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,26.0,14.0,19.0,15.0,10.0,16.0,9.0,6.0,6.0,1.0
59,40.76227205,-73.98788205,W 49 St & 8 Ave,6747.06,450,7.0,26.0,17.0,43.0,18.0,27.0,26.0,0.0,4.0,3.0,4.0,3.0,9.0,14.0,21.0,25.0,7.0,12.0,26.0,10.0,19.0,19.0,18.0,17.0
39,40.74475148,-73.99915362,W 22 St & 8 Ave,6224.03,453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,29.0,19.0,14.0,5.0,1.0,8.0,7.0,1.0,1.0,0.0,0.0
35,40.75455731,-73.96592976,E 51 St & 1 Ave,6532.06,454,26.0,26.0,15.0,22.0,11.0,4.0,77.0,0.0,0.0,18.0,25.0,13.0,19.0,45.0,19.0,27.0,21.0,5.0,6.0,12.0,10.0,6.0,11.0,39.0
39,40.75001986,-73.96905301,1 Ave & E 44 St,6379.03,455,52.0,30.0,28.0,47.0,33.0,8.0,80.0,0.0,22.0,0.0,14.0,10.0,40.0,0.0,0.0,0.0,1.0,3.0,8.0,0.0,15.0,31.0,36.0,146.0
35,40.75971079999999,-73.97402311,E 53 St & Madison Ave,6659.03,456,47.0,162.0,130.0,110.0,64.0,62.0,21.0,0.0,53.0,41.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,36.0,75.0,86.0
39,40.76695317,-73.98169333,Broadway & W 58 St,6948.10,457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,40.751396,-74.00522600000002,11 Ave & W 27 St,6425.04,458,21.0,8.0,13.0,16.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,4.0,1.0,1.0,1.0,2.0,6.0,25.0,28.0,35.0
49,40.746745,-74.007756,W 20 St & 11 Ave,6306.07,459,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,40.71285887,-73.96590294,S 4 St & Wythe Ave,5204.05,460,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,12.0,16.0,19.0,15.0,6.0,4.0,4.0,4.0,2.0,1.0,0.0
39,40.73587678,-73.98205027,E 20 St & 2 Ave,5971.08,461,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,23.0,34.0,27.0,30.0,20.0,17.0,13.0,11.0,1.0,6.0,5.0
47,40.74691959,-74.00451887,W 22 St & 10 Ave,6306.06,462,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,10.0,8.0,1.0,3.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0
39,40.75513557,-73.98658032,Broadway & W 41 St,6560.01,465,37.0,53.0,64.0,59.0,94.0,6.0,31.0,67.0,8.0,22.0,19.0,16.0,16.0,4.0,1.0,1.0,0.0,10.0,7.0,2.0,12.0,19.0,31.0,33.0
35,40.74395411,-73.99144871,W 25 St & 6 Ave,6215.04,466,29.0,34.0,55.0,114.0,52.0,46.0,62.0,133.0,22.0,7.0,14.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,13.0,27.0
34,40.68312489,-73.97895137,Dean St & 4 Ave,4322.02,467,4.0,0.0,2.0,0.0,1.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
49,40.7652654,-73.98192338,Broadway & W 56 St,6847.02,468,33.0,42.0,60.0,41.0,40.0,81.0,54.0,53.0,19.0,1.0,12.0,2.0,1.0,2.0,8.0,5.0,2.0,4.0,9.0,4.0,11.0,24.0,24.0,28.0
57,40.76344058,-73.98268129,Broadway & W 53 St,6779.05,469,60.0,36.0,52.0,97.0,12.0,42.0,182.0,30.0,33.0,0.0,15.0,0.0,3.0,1.0,4.0,4.0,7.0,8.0,11.0,5.0,14.0,31.0,29.0,37.0
38,40.74345335,-74.00004031,W 20 St & 8 Ave,6224.05,470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,31.0,13.0,6.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0
